"No.","Time","Source","Destination","Protocol","Length","Info"
"952","1152.555782","127.0.0.1","127.0.0.1","TCP","41132","22761  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"953","1152.555862","127.0.0.1","127.0.0.1","TCP","44","49350  >  22761 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"954","1152.555907","127.0.0.1","127.0.0.1","TCP","44","22761  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"955","1152.555932","127.0.0.1","127.0.0.1","TCP","44","49350  >  22761 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"956","1152.587262","127.0.0.1","127.0.0.1","TCP","44","49350  >  22761 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"957","1152.587346","127.0.0.1","127.0.0.1","TCP","44","22761  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"958","1182.925290","127.0.0.1","127.0.0.1","TCP","56","22764  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"959","1182.925418","127.0.0.1","127.0.0.1","TCP","56","49350  >  22764 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"960","1182.925506","127.0.0.1","127.0.0.1","TCP","44","22764  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"961","1182.925637","127.0.0.1","127.0.0.1","TCP","41132","22764  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"962","1182.925719","127.0.0.1","127.0.0.1","TCP","44","49350  >  22764 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"963","1182.925762","127.0.0.1","127.0.0.1","TCP","44","22764  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"964","1182.925789","127.0.0.1","127.0.0.1","TCP","44","49350  >  22764 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"965","1182.956911","127.0.0.1","127.0.0.1","TCP","44","49350  >  22764 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"966","1182.956997","127.0.0.1","127.0.0.1","TCP","44","22764  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"967","1264.498343","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","ff02::1","IPv6","72","IPv6 no next header"
"968","1351.513992","fe80::1d2:b3b3:b3d5:978a","fe80::1d2:b3b3:b3d5:978a","ICMPv6","124","Destination Unreachable (Address unreachable)"
"969","1356.009937","fe80::1d2:b3b3:b3d5:978a","fe80::1d2:b3b3:b3d5:978a","ICMPv6","124","Destination Unreachable (Address unreachable)"
"970","1360.009765","fe80::1d2:b3b3:b3d5:978a","fe80::1d2:b3b3:b3d5:978a","ICMPv6","124","Destination Unreachable (Address unreachable)"
"971","1368.011463","fe80::1d2:b3b3:b3d5:978a","fe80::1d2:b3b3:b3d5:978a","ICMPv6","124","Destination Unreachable (Address unreachable)"
"972","1392.424956","127.0.0.1","127.0.0.1","TCP","56","22769  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"973","1392.425086","127.0.0.1","127.0.0.1","TCP","56","49350  >  22769 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"974","1392.425172","127.0.0.1","127.0.0.1","TCP","44","22769  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"975","1392.425307","127.0.0.1","127.0.0.1","TCP","41132","22769  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"976","1392.425423","127.0.0.1","127.0.0.1","TCP","44","49350  >  22769 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"977","1392.425490","127.0.0.1","127.0.0.1","TCP","44","22769  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"978","1392.425528","127.0.0.1","127.0.0.1","TCP","44","49350  >  22769 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"979","1392.427227","127.0.0.1","127.0.0.1","TCP","56","22770  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"980","1392.427351","127.0.0.1","127.0.0.1","TCP","56","49350  >  22770 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"981","1392.427433","127.0.0.1","127.0.0.1","TCP","44","22770  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"982","1392.427560","127.0.0.1","127.0.0.1","TCP","41132","22770  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"983","1392.427640","127.0.0.1","127.0.0.1","TCP","44","49350  >  22770 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"984","1392.427679","127.0.0.1","127.0.0.1","TCP","44","22770  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"985","1392.427703","127.0.0.1","127.0.0.1","TCP","44","49350  >  22770 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"986","1392.455948","127.0.0.1","127.0.0.1","TCP","44","49350  >  22769 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"987","1392.456044","127.0.0.1","127.0.0.1","TCP","44","22769  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"988","1393.432742","127.0.0.1","127.0.0.1","TCP","56","22771  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"989","1393.432878","127.0.0.1","127.0.0.1","TCP","56","49350  >  22771 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"990","1393.432978","127.0.0.1","127.0.0.1","TCP","44","22771  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"991","1393.433121","127.0.0.1","127.0.0.1","TCP","41132","22771  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"992","1393.433219","127.0.0.1","127.0.0.1","TCP","44","49350  >  22771 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"993","1393.433266","127.0.0.1","127.0.0.1","TCP","44","22771  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"994","1393.433295","127.0.0.1","127.0.0.1","TCP","44","49350  >  22771 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"995","1393.434202","127.0.0.1","127.0.0.1","TCP","56","22772  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"996","1393.434322","127.0.0.1","127.0.0.1","TCP","56","49350  >  22772 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"997","1393.434415","127.0.0.1","127.0.0.1","TCP","44","22772  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"998","1393.434583","127.0.0.1","127.0.0.1","TCP","41132","22772  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"999","1393.434690","127.0.0.1","127.0.0.1","TCP","44","49350  >  22772 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1000","1393.434738","127.0.0.1","127.0.0.1","TCP","44","22772  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1001","1393.434762","127.0.0.1","127.0.0.1","TCP","44","49350  >  22772 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1002","1393.464259","127.0.0.1","127.0.0.1","TCP","44","49350  >  22771 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1003","1393.464364","127.0.0.1","127.0.0.1","TCP","44","22771  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1004","1393.496546","127.0.0.1","127.0.0.1","TCP","44","49350  >  22770 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1005","1393.496625","127.0.0.1","127.0.0.1","TCP","44","22770  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1006","1394.441905","127.0.0.1","127.0.0.1","TCP","56","22774  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1007","1394.442073","127.0.0.1","127.0.0.1","TCP","56","49350  >  22774 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1008","1394.442193","127.0.0.1","127.0.0.1","TCP","44","22774  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1009","1394.442368","127.0.0.1","127.0.0.1","TCP","41132","22774  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1010","1394.442480","127.0.0.1","127.0.0.1","TCP","44","49350  >  22774 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1011","1394.442540","127.0.0.1","127.0.0.1","TCP","44","22774  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1012","1394.442578","127.0.0.1","127.0.0.1","TCP","44","49350  >  22774 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1013","1394.472118","127.0.0.1","127.0.0.1","TCP","44","49350  >  22774 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1014","1394.472209","127.0.0.1","127.0.0.1","TCP","44","22774  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1015","1394.504263","127.0.0.1","127.0.0.1","TCP","44","49350  >  22772 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1016","1394.504375","127.0.0.1","127.0.0.1","TCP","44","22772  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1017","1395.450793","127.0.0.1","127.0.0.1","TCP","56","22775  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1018","1395.450941","127.0.0.1","127.0.0.1","TCP","56","49350  >  22775 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1019","1395.451040","127.0.0.1","127.0.0.1","TCP","44","22775  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1020","1395.451194","127.0.0.1","127.0.0.1","TCP","41132","22775  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1021","1395.451286","127.0.0.1","127.0.0.1","TCP","44","49350  >  22775 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1022","1395.451331","127.0.0.1","127.0.0.1","TCP","44","22775  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1023","1395.451358","127.0.0.1","127.0.0.1","TCP","44","49350  >  22775 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1024","1395.481347","127.0.0.1","127.0.0.1","TCP","44","49350  >  22775 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1025","1395.481434","127.0.0.1","127.0.0.1","TCP","44","22775  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1026","1404.555594","127.0.0.1","127.0.0.1","TCP","56","22776  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1027","1404.555668","127.0.0.1","127.0.0.1","TCP","56","49350  >  22776 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1028","1404.555722","127.0.0.1","127.0.0.1","TCP","44","22776  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1029","1404.555798","127.0.0.1","127.0.0.1","TCP","41132","22776  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1030","1404.555846","127.0.0.1","127.0.0.1","TCP","44","49350  >  22776 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1031","1404.555868","127.0.0.1","127.0.0.1","TCP","44","22776  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1032","1404.555882","127.0.0.1","127.0.0.1","TCP","44","49350  >  22776 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1033","1404.586909","127.0.0.1","127.0.0.1","TCP","44","49350  >  22776 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1034","1404.586997","127.0.0.1","127.0.0.1","TCP","44","22776  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1035","1425.818664","127.0.0.1","127.0.0.1","TCP","56","22777  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1036","1425.818798","127.0.0.1","127.0.0.1","TCP","56","49350  >  22777 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1037","1425.818895","127.0.0.1","127.0.0.1","TCP","44","22777  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1038","1425.819029","127.0.0.1","127.0.0.1","TCP","41132","22777  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1039","1425.819116","127.0.0.1","127.0.0.1","TCP","44","49350  >  22777 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1040","1425.819160","127.0.0.1","127.0.0.1","TCP","44","22777  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1041","1425.819194","127.0.0.1","127.0.0.1","TCP","44","49350  >  22777 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1042","1425.850623","127.0.0.1","127.0.0.1","TCP","44","49350  >  22777 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1043","1425.850720","127.0.0.1","127.0.0.1","TCP","44","22777  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1044","1433.909786","127.0.0.1","127.0.0.1","TCP","56","22779  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1045","1433.909901","127.0.0.1","127.0.0.1","TCP","56","49350  >  22779 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1046","1433.909991","127.0.0.1","127.0.0.1","TCP","44","22779  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1047","1433.910118","127.0.0.1","127.0.0.1","TCP","41132","22779  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1048","1433.910203","127.0.0.1","127.0.0.1","TCP","44","49350  >  22779 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1049","1433.910243","127.0.0.1","127.0.0.1","TCP","44","22779  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1050","1433.910270","127.0.0.1","127.0.0.1","TCP","44","49350  >  22779 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1051","1433.941565","127.0.0.1","127.0.0.1","TCP","44","49350  >  22779 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1052","1433.941657","127.0.0.1","127.0.0.1","TCP","44","22779  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1053","1526.735439","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","ff02::1","IPv6","72","IPv6 no next header"
"1054","1660.596859","127.0.0.1","127.0.0.1","TCP","56","22785  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1055","1660.596992","127.0.0.1","127.0.0.1","TCP","56","49350  >  22785 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1056","1660.597083","127.0.0.1","127.0.0.1","TCP","44","22785  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1057","1660.597213","127.0.0.1","127.0.0.1","TCP","41132","22785  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1058","1660.597292","127.0.0.1","127.0.0.1","TCP","44","49350  >  22785 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1059","1660.597335","127.0.0.1","127.0.0.1","TCP","44","22785  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1060","1660.597360","127.0.0.1","127.0.0.1","TCP","44","49350  >  22785 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1061","1660.627962","127.0.0.1","127.0.0.1","TCP","44","49350  >  22785 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1062","1660.628052","127.0.0.1","127.0.0.1","TCP","44","22785  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1063","1661.605675","127.0.0.1","127.0.0.1","TCP","56","22788  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1064","1661.605806","127.0.0.1","127.0.0.1","TCP","56","49350  >  22788 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1065","1661.605898","127.0.0.1","127.0.0.1","TCP","44","22788  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1066","1661.606038","127.0.0.1","127.0.0.1","TCP","41132","22788  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1067","1661.606130","127.0.0.1","127.0.0.1","TCP","44","49350  >  22788 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1068","1661.606173","127.0.0.1","127.0.0.1","TCP","44","22788  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1069","1661.606201","127.0.0.1","127.0.0.1","TCP","44","49350  >  22788 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1070","1661.606634","127.0.0.1","127.0.0.1","TCP","56","22789  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1071","1661.606741","127.0.0.1","127.0.0.1","TCP","56","49350  >  22789 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1072","1661.606807","127.0.0.1","127.0.0.1","TCP","44","22789  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1073","1661.606927","127.0.0.1","127.0.0.1","TCP","41132","22789  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1074","1661.607009","127.0.0.1","127.0.0.1","TCP","44","49350  >  22789 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1075","1661.607047","127.0.0.1","127.0.0.1","TCP","44","22789  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1076","1661.607071","127.0.0.1","127.0.0.1","TCP","44","49350  >  22789 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1077","1661.635442","127.0.0.1","127.0.0.1","TCP","44","49350  >  22788 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1078","1661.635537","127.0.0.1","127.0.0.1","TCP","44","22788  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1079","1724.327419","127.0.0.1","127.0.0.1","TCP","56","22792  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1080","1724.327563","127.0.0.1","127.0.0.1","TCP","56","49350  >  22792 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1081","1724.327662","127.0.0.1","127.0.0.1","TCP","44","22792  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1082","1724.327799","127.0.0.1","127.0.0.1","TCP","41132","22792  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1083","1724.327885","127.0.0.1","127.0.0.1","TCP","44","49350  >  22792 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1084","1724.327927","127.0.0.1","127.0.0.1","TCP","44","22792  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1085","1724.327953","127.0.0.1","127.0.0.1","TCP","44","49350  >  22792 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1086","1724.358614","127.0.0.1","127.0.0.1","TCP","44","49350  >  22792 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1087","1724.358709","127.0.0.1","127.0.0.1","TCP","44","22792  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1088","1724.390625","127.0.0.1","127.0.0.1","TCP","44","49350  >  22789 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1089","1724.390712","127.0.0.1","127.0.0.1","TCP","44","22789  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1090","1745.576600","127.0.0.1","127.0.0.1","TCP","56","22794  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1091","1745.576737","127.0.0.1","127.0.0.1","TCP","56","49350  >  22794 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1092","1745.576836","127.0.0.1","127.0.0.1","TCP","44","22794  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1093","1745.576977","127.0.0.1","127.0.0.1","TCP","41132","22794  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1094","1745.577064","127.0.0.1","127.0.0.1","TCP","44","49350  >  22794 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1095","1745.577107","127.0.0.1","127.0.0.1","TCP","44","22794  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1096","1745.577134","127.0.0.1","127.0.0.1","TCP","44","49350  >  22794 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1097","1745.607844","127.0.0.1","127.0.0.1","TCP","44","49350  >  22794 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1098","1745.607937","127.0.0.1","127.0.0.1","TCP","44","22794  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1099","1754.680730","127.0.0.1","127.0.0.1","TCP","56","22796  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1100","1754.680859","127.0.0.1","127.0.0.1","TCP","56","49350  >  22796 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1101","1754.680954","127.0.0.1","127.0.0.1","TCP","44","22796  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1102","1754.681096","127.0.0.1","127.0.0.1","TCP","41132","22796  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1103","1754.681181","127.0.0.1","127.0.0.1","TCP","44","49350  >  22796 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1104","1754.681225","127.0.0.1","127.0.0.1","TCP","44","22796  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1105","1754.681251","127.0.0.1","127.0.0.1","TCP","44","49350  >  22796 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1106","1754.712416","127.0.0.1","127.0.0.1","TCP","44","49350  >  22796 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1107","1754.712505","127.0.0.1","127.0.0.1","TCP","44","22796  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1108","1766.622872","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","ff02::1","IPv6","72","IPv6 no next header"
"1109","1806.632832","192.168.0.251","192.168.0.255","BROWSER","247","Host Announcement DESKTOP-36EET04, Workstation, Server, NT Workstation"
"1110","1962.185853","127.0.0.1","127.0.0.1","TCP","56","22803  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1111","1962.185988","127.0.0.1","127.0.0.1","TCP","56","49350  >  22803 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1112","1962.186080","127.0.0.1","127.0.0.1","TCP","44","22803  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1113","1962.186217","127.0.0.1","127.0.0.1","TCP","41132","22803  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1114","1962.186309","127.0.0.1","127.0.0.1","TCP","44","49350  >  22803 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1115","1962.186355","127.0.0.1","127.0.0.1","TCP","44","22803  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1116","1962.186380","127.0.0.1","127.0.0.1","TCP","44","49350  >  22803 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1117","1962.217219","127.0.0.1","127.0.0.1","TCP","44","49350  >  22803 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1118","1962.217302","127.0.0.1","127.0.0.1","TCP","44","22803  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1119","1990.513660","127.0.0.1","127.0.0.1","TCP","56","22804  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1120","1990.513811","127.0.0.1","127.0.0.1","TCP","56","49350  >  22804 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1121","1990.513910","127.0.0.1","127.0.0.1","TCP","44","22804  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1122","1990.514051","127.0.0.1","127.0.0.1","TCP","41132","22804  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1123","1990.514133","127.0.0.1","127.0.0.1","TCP","44","49350  >  22804 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1124","1990.514177","127.0.0.1","127.0.0.1","TCP","44","22804  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1125","1990.514203","127.0.0.1","127.0.0.1","TCP","44","49350  >  22804 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1126","1990.515519","127.0.0.1","127.0.0.1","TCP","56","22805  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1127","1990.515638","127.0.0.1","127.0.0.1","TCP","56","49350  >  22805 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1128","1990.515716","127.0.0.1","127.0.0.1","TCP","44","22805  >  49350 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1129","1990.515824","127.0.0.1","127.0.0.1","TCP","41132","22805  >  49350 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=41088"
"1130","1990.515903","127.0.0.1","127.0.0.1","TCP","44","49350  >  22805 [ACK] Seq=1 Ack=41089 Win=130816 Len=0"
"1131","1990.515943","127.0.0.1","127.0.0.1","TCP","44","22805  >  49350 [FIN, ACK] Seq=41089 Ack=1 Win=65280 Len=0"
"1132","1990.515968","127.0.0.1","127.0.0.1","TCP","44","49350  >  22805 [ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1133","1990.544206","127.0.0.1","127.0.0.1","TCP","44","49350  >  22804 [FIN, ACK] Seq=1 Ack=41090 Win=130816 Len=0"
"1134","1990.544290","127.0.0.1","127.0.0.1","TCP","44","22804  >  49350 [ACK] Seq=41090 Ack=2 Win=65280 Len=0"
"1135","2022.168108","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","ff02::1","IPv6","72","IPv6 no next header"
"1136","2052.231714","127.0.0.1","127.0.0.1","TCP","56","22811  >  49350 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1137","2052.231866","127.0.0.1","127.0.0.1","TCP","56","49350  >  22811 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
