"No.","Time","Source","Destination","Protocol","Length","Info"
"436","519.702389","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:26f0:f700:e::5f65:4b77","TCP","74","61920  >  443 [ACK] Seq=777 Ack=4827 Win=64768 Len=0"
"437","519.702974","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:26f0:f700:e::5f65:4b77","TCP","74","61920  >  443 [FIN, ACK] Seq=777 Ack=4827 Win=64768 Len=0"
"438","519.708736","2a02:26f0:f700:e::5f65:4b77","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","86","[TCP Dup ACK 434#1] 443  >  61920 [ACK] Seq=4827 Ack=746 Win=64384 Len=0 SLE=777 SRE=778"
"439","519.712591","2a02:26f0:f700:e::5f65:4b77","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","74","443  >  61920 [ACK] Seq=4827 Ack=778 Win=64384 Len=0"
"440","519.712708","2a02:26f0:f700:e::5f65:4b77","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TLSv1.3","98","Application Data"
"441","519.712708","2a02:26f0:f700:e::5f65:4b77","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","74","443  >  61920 [FIN, ACK] Seq=4851 Ack=778 Win=64384 Len=0"
"442","519.712779","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:26f0:f700:e::5f65:4b77","TCP","74","61920  >  443 [RST, ACK] Seq=778 Ack=4851 Win=0 Len=0"
"443","524.534762","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","ICMPv6","86","Neighbor Solicitation for 2a02:8388:8640:7a80:10:18ff:fe7b:f764 from c8:d9:d2:33:12:d3"
"444","524.535546","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","ICMPv6","78","Neighbor Advertisement 2a02:8388:8640:7a80:10:18ff:fe7b:f764 (rtr, sol)"
"445","524.899321","fe80::10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","ICMPv6","86","Neighbor Solicitation for 2a02:8388:8640:7a80:7869:2d93:b272:cf93 from 02:10:18:7b:f7:64"
"446","524.899707","2a02:8388:8640:7a80:7869:2d93:b272:cf93","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Advertisement 2a02:8388:8640:7a80:7869:2d93:b272:cf93 (sol, ovr) is at c8:d9:d2:33:12:d3"
"447","533.922008","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"448","533.947911","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"449","552.525717","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","2001:0:14c9:d804:309d:dc:f5f7:fd43","TCP","86","61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1220 WS=256 SACK_PERM"
"450","560.143980","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"451","560.173748","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"452","560.531217","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","2001:0:14c9:d804:309d:dc:f5f7:fd43","TCP","86","[TCP Retransmission] 61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1220 WS=256 SACK_PERM"
"453","565.027695","HewlettPacka_33:12:d3","MS-NLB-PhysServer-16_18:7b:f7:64","ARP","42","Who has 192.168.0.1? Tell 192.168.0.251"
"454","565.028038","MS-NLB-PhysServer-16_18:7b:f7:64","HewlettPacka_33:12:d3","ARP","60","192.168.0.1 is at 02:10:18:7b:f7:64"
"455","565.526637","fe80::1d2:b3b3:b3d5:978a","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Solicitation for fe80::10:18ff:fe7b:f764 from c8:d9:d2:33:12:d3"
"456","565.527527","fe80::10:18ff:fe7b:f764","fe80::1d2:b3b3:b3d5:978a","ICMPv6","78","Neighbor Advertisement fe80::10:18ff:fe7b:f764 (rtr, sol)"
"457","566.541302","192.168.0.251","80.122.245.54","TCP","66","61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"458","566.850527","fe80::10:18ff:fe7b:f764","ff02::15d","UDP","110","14045  >  14041 Len=48"
"459","567.553246","192.168.0.251","80.122.245.54","TCP","66","[TCP Retransmission] 61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"460","569.562305","192.168.0.251","80.122.245.54","TCP","66","[TCP Retransmission] 61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"461","570.979498","fe80::10:18ff:fe7b:f764","fe80::1d2:b3b3:b3d5:978a","ICMPv6","86","Neighbor Solicitation for fe80::1d2:b3b3:b3d5:978a from 02:10:18:7b:f7:64"
"462","570.979883","fe80::1d2:b3b3:b3d5:978a","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Advertisement fe80::1d2:b3b3:b3d5:978a (sol, ovr) is at c8:d9:d2:33:12:d3"
"463","573.566761","192.168.0.251","80.122.245.54","TCP","66","[TCP Retransmission] 61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"464","574.530573","HewlettPacka_33:12:d3","MS-NLB-PhysServer-16_18:7b:f7:64","ARP","42","Who has 192.168.0.1? Tell 192.168.0.251"
"465","574.531026","MS-NLB-PhysServer-16_18:7b:f7:64","HewlettPacka_33:12:d3","ARP","60","192.168.0.1 is at 02:10:18:7b:f7:64"
"466","581.574834","192.168.0.251","80.122.245.54","TCP","66","[TCP Retransmission] 61921  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"467","586.074272","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"468","586.104874","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"469","610.658416","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"470","610.684006","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"471","614.120264","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0xe72b A wpad.telekom.ip"
"472","614.120294","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0xb64a A wpad.telekom.ip"
"473","614.120460","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0x0ebd AAAA wpad.telekom.ip"
"474","614.121171","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0xe5e4 AAAA wpad.telekom.ip"
"475","614.129497","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","170","Standard query response 0xe72b No such name A wpad.telekom.ip SOA a.root-servers.net"
"476","614.129521","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","170","Standard query response 0xb64a No such name A wpad.telekom.ip SOA a.root-servers.net"
"477","614.133077","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","170","Standard query response 0x0ebd No such name AAAA wpad.telekom.ip SOA a.root-servers.net"
"478","614.133102","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","170","Standard query response 0xe5e4 No such name AAAA wpad.telekom.ip SOA a.root-servers.net"
"479","615.541333","HewlettPacka_33:12:d3","MS-NLB-PhysServer-16_18:7b:f7:64","ARP","42","Who has 192.168.0.1? Tell 192.168.0.251"
"480","615.541783","MS-NLB-PhysServer-16_18:7b:f7:64","HewlettPacka_33:12:d3","ARP","60","192.168.0.1 is at 02:10:18:7b:f7:64"
"481","619.028434","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","ICMPv6","86","Neighbor Solicitation for 2a02:8388:8640:7a80:10:18ff:fe7b:f764 from c8:d9:d2:33:12:d3"
"482","619.028782","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","ICMPv6","78","Neighbor Advertisement 2a02:8388:8640:7a80:10:18ff:fe7b:f764 (rtr, sol)"
"483","619.619783","fe80::10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","ICMPv6","86","Neighbor Solicitation for 2a02:8388:8640:7a80:7869:2d93:b272:cf93 from 02:10:18:7b:f7:64"
"484","619.619918","2a02:8388:8640:7a80:7869:2d93:b272:cf93","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Advertisement 2a02:8388:8640:7a80:7869:2d93:b272:cf93 (sol, ovr) is at c8:d9:d2:33:12:d3"
"485","624.540483","fe80::1d2:b3b3:b3d5:978a","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Solicitation for fe80::10:18ff:fe7b:f764 from c8:d9:d2:33:12:d3"
"486","624.541137","fe80::10:18ff:fe7b:f764","fe80::1d2:b3b3:b3d5:978a","ICMPv6","78","Neighbor Advertisement fe80::10:18ff:fe7b:f764 (rtr, sol)"
"487","626.855906","fe80::10:18ff:fe7b:f764","ff02::15d","UDP","110","14045  >  14041 Len=48"
"488","629.924849","fe80::10:18ff:fe7b:f764","fe80::1d2:b3b3:b3d5:978a","ICMPv6","86","Neighbor Solicitation for fe80::1d2:b3b3:b3d5:978a from 02:10:18:7b:f7:64"
"489","629.924965","fe80::1d2:b3b3:b3d5:978a","fe80::10:18ff:fe7b:f764","ICMPv6","86","Neighbor Advertisement fe80::1d2:b3b3:b3d5:978a (sol, ovr) is at c8:d9:d2:33:12:d3"
"490","632.581672","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","2001:0:14c9:d804:2cb7:201d:f5f7:ce76","TCP","86","61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1220 WS=256 SACK_PERM"
"491","636.277204","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"492","636.303593","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"493","640.597194","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","2001:0:14c9:d804:2cb7:201d:f5f7:ce76","TCP","86","[TCP Retransmission] 61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1220 WS=256 SACK_PERM"
"494","646.610604","192.168.0.251","80.122.110.194","TCP","66","61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"495","647.623013","192.168.0.251","80.122.110.194","TCP","66","[TCP Retransmission] 61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"496","649.633489","192.168.0.251","80.122.110.194","TCP","66","[TCP Retransmission] 61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"497","653.636225","192.168.0.251","80.122.110.194","TCP","66","[TCP Retransmission] 61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"498","654.535449","HewlettPacka_33:12:d3","MS-NLB-PhysServer-16_18:7b:f7:64","ARP","42","Who has 192.168.0.1? Tell 192.168.0.251"
"499","654.535875","MS-NLB-PhysServer-16_18:7b:f7:64","HewlettPacka_33:12:d3","ARP","60","192.168.0.1 is at 02:10:18:7b:f7:64"
"500","659.117074","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"501","659.143047","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"502","661.640513","192.168.0.251","80.122.110.194","TCP","66","[TCP Retransmission] 61929  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"503","670.896356","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2603:1020:805:3::400","TCP","75","[TCP Keep-Alive] 61771  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"504","670.927679","2603:1020:805:3::400","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","86","[TCP Keep-Alive ACK] 443  >  61771 [ACK] Seq=1 Ack=2 Win=7621 Len=0 SLE=1 SRE=2"
"505","683.926918","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"506","683.954936","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"507","686.862259","fe80::10:18ff:fe7b:f764","ff02::15d","UDP","110","14045  >  14041 Len=48"
"508","692.726052","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 169.254.169.254? Tell 192.168.0.14"
"509","692.786794","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0xa16de683"
"510","692.788633","fe80::141f:8272:aa46:ab3e","ff02::2","ICMPv6","70","Router Solicitation from 36:98:3b:02:64:52"
"511","692.788998","fe80::10:18ff:fe7b:f764","ff02::1","ICMPv6","158","Router Advertisement from 02:10:18:7b:f7:64"
"512","692.826305","36:98:3b:02:64:52","Broadcast","ARP","60","ARP Announcement for 192.168.0.14"
"513","692.882687","192.168.0.14","224.0.0.251","MDNS","242","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"514","692.883173","fe80::141f:8272:aa46:ab3e","ff02::fb","MDNS","262","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"515","692.887225","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 192.168.0.1? Tell 192.168.0.14"
"516","693.089316","192.168.0.14","192.168.0.255","NBNS","110","Release NB MACBOOKPRO<00>"
"517","693.120421","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"518","693.120718","192.168.0.14","192.168.0.255","NBNS","110","Registration NB MACBOOKPRO<00>"
"519","693.121079","192.168.0.14","192.168.0.255","NBNS","110","Refresh NB VCHESNAY-MBP<00>"
"520","693.174899","192.168.0.14","192.168.0.255","NBNS","110","Release NB VCHESNAY-MBP<00>"
"521","693.177776","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"522","693.177989","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"523","693.405887","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 169.254.169.254? Tell 192.168.0.14"
"524","693.837149","fe80::141f:8272:aa46:ab3e","ff02::1:2","DHCPv6","130","Confirm XID: 0x6d701e CID: 0003000136983b026452 IAA: 2a02:8388:8640:7a80:c57c:a33:6702:e99a "
"525","693.844844","::","ff02::1:ff02:e99a","ICMPv6","86","Neighbor Solicitation for 2a02:8388:8640:7a80:c57c:a33:6702:e99a"
"526","693.998105","192.168.0.14","224.0.0.251","MDNS","242","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"527","693.998321","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 192.168.0.1? Tell 192.168.0.14"
"528","693.998522","fe80::141f:8272:aa46:ab3e","ff02::fb","MDNS","262","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"529","694.166129","36:98:3b:02:64:52","Broadcast","ARP","60","ARP Announcement for 192.168.0.14"
"530","694.414684","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 169.254.169.254? Tell 192.168.0.14"
"531","694.658956","192.168.0.14","192.168.0.255","NBNS","110","Refresh NB VCHESNAY-MBP<00>"
"532","694.659501","192.168.0.14","192.168.0.255","NBNS","110","Release NB MACBOOKPRO<00>"
"533","694.659501","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"534","694.659501","192.168.0.14","192.168.0.255","NBNS","110","Release NB VCHESNAY-MBP<00>"
"535","694.659501","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"536","694.659501","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"537","695.425076","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 169.254.169.254? Tell 192.168.0.14"
"538","696.141197","192.168.0.14","192.168.0.255","NBNS","110","Release NB MACBOOKPRO<00>"
"539","696.141197","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"540","696.141677","192.168.0.14","192.168.0.255","NBNS","110","Release NB VCHESNAY-MBP<00>"
"541","696.141677","192.168.0.14","192.168.0.255","NBNS","110","Registration NB VCHESNAY-MBP<00>"
"542","696.141677","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"543","696.141677","192.168.0.14","192.168.0.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"544","696.426135","36:98:3b:02:64:52","Broadcast","ARP","60","Who has 169.254.169.254? Tell 192.168.0.14"
"545","696.951864","192.168.0.14","224.0.0.251","MDNS","242","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"546","696.952249","fe80::141f:8272:aa46:ab3e","ff02::fb","MDNS","262","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question"
"547","706.034287","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"548","707.353237","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"549","707.384612","fe80::8000:f227:eb36:27fb","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"550","707.385034","2001:0:14c9:d804:3c35:7b0a:ab8c:2233","ff02::1","IPv6","82","IPv6 no next header"
"551","708.651529","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"552","709.534432","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"553","710.527985","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"554","712.036184","HewlettPacka_33:12:d3","MS-NLB-PhysServer-16_18:7b:f7:64","ARP","42","Who has 192.168.0.1? Tell 192.168.0.251"
"555","712.036411","MS-NLB-PhysServer-16_18:7b:f7:64","HewlettPacka_33:12:d3","ARP","60","192.168.0.1 is at 02:10:18:7b:f7:64"
"556","712.664023","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"557","713.529590","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"558","714.527515","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"559","720.678378","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"560","721.528254","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"561","722.540769","fe80::1d2:b3b3:b3d5:978a","ff02::1:fff7:a978","ICMPv6","86","Neighbor Solicitation for fe80::1c27:d66:f5f7:a978 from c8:d9:d2:33:12:d3"
"562","726.685803","192.168.0.251","80.121.235.66","TCP","66","61930  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"563","727.700845","192.168.0.251","80.121.235.66","TCP","66","[TCP Retransmission] 61930  >  7680 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"564","727.703876","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","98","Standard query 0x34dd HTTPS edge.microsoft.com"
"565","727.704359","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","98","Standard query 0x7e6a AAAA edge.microsoft.com"
"566","727.704763","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","98","Standard query 0xac0e A edge.microsoft.com"
"567","727.713071","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","199","Standard query response 0x34dd HTTPS edge.microsoft.com CNAME edge-microsoft-com.ax-0002.ax-msedge.net SOA ns1.ax-msedge.net"
"568","727.721267","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","222","Standard query response 0x7e6a AAAA edge.microsoft.com CNAME edge-microsoft-com.ax-0002.ax-msedge.net CNAME ax-0002.ax-msedge.net AAAA 2620:1ec:33:1::11 AAAA 2620:1ec:33::11"
"569","727.721714","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","198","Standard query response 0xac0e A edge.microsoft.com CNAME edge-microsoft-com.ax-0002.ax-msedge.net CNAME ax-0002.ax-msedge.net A 150.171.27.11 A 150.171.28.11"
"570","727.723569","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2620:1ec:33:1::11","TCP","86","39096  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"571","727.725213","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0x9d1e A wpad.telekom.ip"
"572","727.725905","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2a02:8388:8640:7a80:10:18ff:fe7b:f764","DNS","95","Standard query 0x2997 AAAA wpad.telekom.ip"
"573","727.726802","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","95","Standard query response 0x9d1e No such name A wpad.telekom.ip"
"574","727.727136","2a02:8388:8640:7a80:10:18ff:fe7b:f764","2a02:8388:8640:7a80:7869:2d93:b272:cf93","DNS","95","Standard query response 0x2997 No such name AAAA wpad.telekom.ip"
"575","727.733746","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","86","443  >  39096 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"576","727.733915","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2620:1ec:33:1::11","TCP","74","39096  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"577","727.735247","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2620:1ec:33:1::11","IPv6","1834","[Malformed Packet]"
"578","727.749061","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","74","[TCP ACKed unseen segment] 443  >  39096 [ACK] Seq=1 Ack=1761 Win=4194560 Len=0"
"579","727.749061","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","1514","443  >  39096 [ACK] Seq=1 Ack=1761 Win=4194560 Len=1440 [TCP PDU reassembled in 584]"
"580","727.749061","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","1514","443  >  39096 [ACK] Seq=1441 Ack=1761 Win=4194560 Len=1440 [TCP PDU reassembled in 584]"
"581","727.749182","2a02:8388:8640:7a80:7869:2d93:b272:cf93","2620:1ec:33:1::11","TCP","74","[TCP Previous segment not captured] 39096  >  443 [ACK] Seq=1761 Ack=2881 Win=65280 Len=0"
"582","727.749247","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","1514","443  >  39096 [ACK] Seq=2881 Ack=1761 Win=4194560 Len=1440 [TCP PDU reassembled in 584]"
"583","727.749247","2620:1ec:33:1::11","2a02:8388:8640:7a80:7869:2d93:b272:cf93","TCP","1514","443  >  39096 [ACK] Seq=4321 Ack=1761 Win=4194560 Len=1440 [TCP PDU reassembled in 584]"
